sku,_product_websites,_store,_type,visibility,_attribute_set,color,genero,tipo_moda,tipo_calzado,tipo_cierre,tipo_tacon,material_forro,material_empeine,material_suela,fijacion_suela,altura_cana,ancho_cana,altura_tacon,altura_plataforma,ean,tipo_articulo,status,is_in_stock,qty,size,price,weight,tax_class_id,image,small_image,thumbnail,delivery_date,_category,name,short_description,description,_associated_sku
"M.9806-S1-35","base","","simple","1","Default","","","","","","","","","","","0.00 cm","0.00 cm","11.00 cm","5.00 cm","8432263000206","Shoes","1","1","0","35","121.37","2.80","2","M.9806-S1.jpg","M.9806-S1.jpg","M.9806-S1.jpg","1899-12-31","WOMEN/Cuna Sport,SALES/Sales","M.9806-S1 (35)","WOMEN/Cuna Sport,SALES/Sales","notas_idiomas_2","","","default","","1","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","M.9806-S1 (35)","","notas_idiomas_2","","","cas","","1","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","M.9806-S1 (35)","","notas_idiomas_1","","","fra","","1","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","M.9806-S1 (35)","","notas_idiomas_3","","","ale","","1","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","M.9806-S1 (35)","","notas_idiomas_4",""
M.9806-S1-36,"base","","simple","1","Default","","","","","","","","","","","0.00 cm","0.00 cm","11.00 cm","5.00 cm","8432263000213","Shoes","1","1","0","36","121.37","2.80","2","M.9806-S1.jpg","M.9806-S1.jpg","M.9806-S1.jpg","1899-12-31","WOMEN/Cuna Sport,SALES/Sales","M.9806-S1 (36)","WOMEN/Cuna Sport,SALES/Sales","notas_idiomas_2","","","default","","1","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","M.9806-S1 (36)","","notas_idiomas_2","","","cas","","1","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","M.9806-S1 (36)","","notas_idiomas_1","","","fra","","1","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","M.9806-S1 (36)","","notas_idiomas_3","","","ale","","1","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","M.9806-S1 (36)","","notas_idiomas_4",""
M.9806-S1-37,"base","","simple","1","Default","","","","","","","","","","","0.00 cm","0.00 cm","11.00 cm","5.00 cm","8432263000220","Shoes","1","1","0","37","121.37","2.80","2","M.9806-S1.jpg","M.9806-S1.jpg","M.9806-S1.jpg","1899-12-31","WOMEN/Cuna Sport,SALES/Sales","M.9806-S1 (37)","WOMEN/Cuna Sport,SALES/Sales","notas_idiomas_2","","","default","","1","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","M.9806-S1 (37)","","notas_idiomas_2","","","cas","","1","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","M.9806-S1 (37)","","notas_idiomas_1","","","fra","","1","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","M.9806-S1 (37)","","notas_idiomas_3","","","ale","","1","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","M.9806-S1 (37)","","notas_idiomas_4",""
M.9806-S1-38,"base","","simple","1","Default","","","","","","","","","","","0.00 cm","0.00 cm","11.00 cm","5.00 cm","8432263000237","Shoes","1","1","0","38","121.37","2.80","2","M.9806-S1.jpg","M.9806-S1.jpg","M.9806-S1.jpg","1899-12-31","WOMEN/Cuna Sport,SALES/Sales","M.9806-S1 (38)","WOMEN/Cuna Sport,SALES/Sales","notas_idiomas_2","","","default","","1","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","M.9806-S1 (38)","","notas_idiomas_2","","","cas","","1","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","M.9806-S1 (38)","","notas_idiomas_1","","","fra","","1","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","M.9806-S1 (38)","","notas_idiomas_3","","","ale","","1","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","M.9806-S1 (38)","","notas_idiomas_4",""





